target_name,model,requested_fpr,metric,n_repeats,mean,sd,median,q025,q975
FILD or FILA ADJUDICATED,combined,0.05,acc,30,0.939761533463288,0.0006669180419977907,0.9399415204678363,0.938664717348928,0.9408512020792723
FILD or FILA ADJUDICATED,combined,0.05,npv,30,0.9880889784648196,0.0006991374291010455,0.9882772364335002,0.9869399530530979,0.9892322452577643
FILD or FILA ADJUDICATED,combined,0.05,LR+,12,8.607463841434745,0.6972862859479495,8.881586893709738,7.381585551660983,9.555929602306218
FILD or FILA ADJUDICATED,combined,0.05,LR-,12,0.5996075730494445,0.036699245464135145,0.5851800568547996,0.5496883670159729,0.6641274254718967
FILD or FILA ADJUDICATED,combined,0.05,threshold,30,0.4204353765187908,0.1357912131666332,0.4671943966532218,0.2082367378599399,0.6009306210065859
FILD or FILA ADJUDICATED,combined,0.05,expected_fp,30,377.1499999999999,1.156303432516342e-13,377.15000000000003,377.15000000000003,377.15000000000003
FILD or FILA ADJUDICATED,combined,0.05,expected_tn,30,7165.850000000002,1.8500854920261474e-12,7165.85,7165.85,7165.85
FILD or FILA ADJUDICATED,combined,0.05,expected_flags,30,442.76500000000004,5.131934333173019,444.1500000000001,434.3250000000001,451.15000000000003
FILD or FILA ADJUDICATED,combined,0.05,fpr,30,0.05000000000000002,1.4115032135209254e-17,0.05,0.05,0.05
FILD or FILA ADJUDICATED,combined,0.05,tpr_upper,30,0.510970641999202,0.0336728165132367,0.5202115409440079,0.45530725142634504,0.5656411819815536
FILD or FILA ADJUDICATED,combined,0.05,ppv_upper,30,0.18419333736146162,0.01045522933155509,0.18704865597530118,0.1666413472241488,0.20100505728913187
FILD or FILA ADJUDICATED,combined,0.05,acc_upper,30,0.945928517173395,0.0006651420545824551,0.9461110534488483,0.9448289934089932,0.9470084290742813
FILD or FILA ADJUDICATED,combined,0.05,npv_upper,30,0.9897837747964834,0.0006962217861763575,0.9899744241342164,0.988633645361898,0.9909150897679211
FILD or FILA ADJUDICATED,combined,0.05,LR+_upper,12,11.249314864322434,0.7690458402313601,11.55410613661184,9.89071061294253,12.288200794623911
FILD or FILA ADJUDICATED,combined,0.05,LR-_upper,12,0.6831670796233827,0.03510433824493399,0.6694849548484583,0.6350744850516619,0.7445655967383972
