repeat,split_seed,main_target_fpr,lower_target_fpr,main_threshold,lower_threshold,matched_zebra_threshold,explicit_negative_N,baseline_explicit_negative_FP,rescued_explicit_negative_FP,matched_zebra_explicit_negative_FP,baseline_explicit_negative_FPR,rescued_explicit_negative_FPR,matched_zebra_explicit_negative_FPR,rescue_minus_baseline_explicit_negative_FPR,matched_minus_baseline_explicit_negative_FPR,rescue_minus_matched_explicit_negative_FPR,rescue_minus_matched_explicit_negative_FP
66,1198000020,0.01,0.1,0.9999918433134992,0.9823280879648942,0.9995577682275644,211,33,46,57,0.15639810426540285,0.21800947867298578,0.27014218009478674,0.061611374407582936,0.1137440758293839,-0.05213270142180096,-11
67,1895598749,0.005,0.02,0.9999988484929496,0.9998258062312284,0.9999951745041428,225,32,37,36,0.14222222222222222,0.16444444444444445,0.16,0.022222222222222227,0.01777777777777778,0.004444444444444445,1
67,1895598749,0.005,0.05,0.9999988484929496,0.9970844184190424,0.9999500244905944,225,32,40,43,0.14222222222222222,0.17777777777777778,0.19111111111111112,0.03555555555555556,0.0488888888888889,-0.013333333333333336,-3
67,1895598749,0.005,0.1,0.9999988484929496,0.9796804042133856,0.9997155009337064,225,32,49,55,0.14222222222222222,0.21777777777777776,0.24444444444444444,0.07555555555555554,0.10222222222222221,-0.026666666666666672,-6
67,1895598749,0.01,0.02,0.99998718764698,0.9998258062312284,0.9999741127478372,225,38,42,39,0.1688888888888889,0.18666666666666668,0.17333333333333334,0.01777777777777778,0.004444444444444445,0.013333333333333336,3
67,1895598749,0.01,0.05,0.99998718764698,0.9970844184190424,0.9998750713798488,225,38,45,47,0.1688888888888889,0.2,0.2088888888888889,0.031111111111111117,0.04000000000000001,-0.00888888888888889,-2
67,1895598749,0.01,0.1,0.99998718764698,0.9796804042133856,0.9995190502155956,225,38,54,58,0.1688888888888889,0.24,0.2577777777777778,0.0711111111111111,0.08888888888888888,-0.01777777777777778,-4
68,686424334,0.005,0.02,0.999999969617502,0.9998944180986076,0.9999973357723916,208,25,27,33,0.1201923076923077,0.12980769230769232,0.15865384615384615,0.009615384615384623,0.03846153846153845,-0.028846153846153827,-6
68,686424334,0.005,0.05,0.999999969617502,0.9979110652091292,0.9999613680353744,208,25,31,39,0.1201923076923077,0.14903846153846154,0.1875,0.02884615384615384,0.0673076923076923,-0.038461538461538464,-8
68,686424334,0.005,0.1,0.999999969617502,0.9805538997115526,0.9997725535168532,208,25,39,48,0.1201923076923077,0.1875,0.23076923076923078,0.0673076923076923,0.11057692307692309,-0.04326923076923078,-9
68,686424334,0.01,0.02,0.9999918433134992,0.9998944180986076,0.9999735833401958,208,35,35,39,0.16826923076923078,0.16826923076923078,0.1875,0.0,0.019230769230769218,-0.019230769230769218,-4
68,686424334,0.01,0.05,0.9999918433134992,0.9979110652091292,0.9999217097260586,208,35,39,39,0.16826923076923078,0.1875,0.1875,0.019230769230769218,0.019230769230769218,0.0,0
68,686424334,0.01,0.1,0.9999918433134992,0.9805538997115526,0.9996111864347784,208,35,47,50,0.16826923076923078,0.22596153846153846,0.2403846153846154,0.05769230769230768,0.07211538461538461,-0.014423076923076927,-3
69,891423969,0.005,0.02,0.999999969617502,0.9998998557092612,0.9999973357723916,207,26,30,31,0.12560386473429952,0.14492753623188406,0.1497584541062802,0.019323671497584544,0.024154589371980673,-0.004830917874396129,-1
69,891423969,0.005,0.05,0.999999969617502,0.9980253860989344,0.9999820616457842,207,26,35,33,0.12560386473429952,0.16908212560386474,0.15942028985507245,0.043478260869565216,0.03381642512077293,0.009661835748792286,2
69,891423969,0.005,0.1,0.999999969617502,0.983565069964794,0.9998167165804172,207,26,43,44,0.12560386473429952,0.20772946859903382,0.21256038647342995,0.0821256038647343,0.08695652173913043,-0.004830917874396129,-1
69,891423969,0.01,0.02,0.9999929791081557,0.9998998557092612,0.9999887312219036,207,32,34,32,0.15458937198067632,0.1642512077294686,0.15458937198067632,0.009661835748792286,0.0,0.009661835748792286,2
69,891423969,0.01,0.05,0.9999929791081557,0.9980253860989344,0.9999403215156756,207,32,39,35,0.15458937198067632,0.18840579710144928,0.16908212560386474,0.03381642512077296,0.014492753623188415,0.019323671497584544,4
69,891423969,0.01,0.1,0.9999929791081557,0.983565069964794,0.9996733578699404,207,32,47,47,0.15458937198067632,0.22705314009661837,0.22705314009661837,0.07246376811594205,0.07246376811594205,0.0,0
70,1482912380,0.005,0.02,0.9999997884543308,0.999877215165595,0.999998174892716,212,28,32,31,0.1320754716981132,0.1509433962264151,0.14622641509433962,0.018867924528301883,0.014150943396226412,0.004716981132075471,1
70,1482912380,0.005,0.05,0.9999997884543308,0.9970950312155928,0.9999782534996112,212,28,36,35,0.1320754716981132,0.16981132075471697,0.1650943396226415,0.037735849056603765,0.033018867924528295,0.004716981132075471,1
70,1482912380,0.005,0.1,0.9999997884543308,0.9803718769753222,0.9998258062312284,212,28,42,44,0.1320754716981132,0.19811320754716982,0.20754716981132076,0.06603773584905662,0.07547169811320756,-0.009433962264150941,-2
70,1482912380,0.01,0.02,0.9999929562828902,0.999877215165595,0.99998718764698,212,33,36,34,0.15566037735849056,0.16981132075471697,0.16037735849056603,0.014150943396226412,0.004716981132075471,0.009433962264150941,2
70,1482912380,0.01,0.05,0.9999929562828902,0.9970950312155928,0.9999359555238628,212,33,40,38,0.15566037735849056,0.18867924528301888,0.1792452830188679,0.03301886792452832,0.023584905660377353,0.009433962264150969,2
70,1482912380,0.01,0.1,0.9999929562828902,0.9803718769753222,0.9997162558346648,212,33,46,48,0.15566037735849056,0.2169811320754717,0.22641509433962265,0.061320754716981146,0.07075471698113209,-0.009433962264150941,-2
71,1715205367,0.005,0.02,0.9999993580312254,0.9998945300611184,0.9999954893359028,226,30,33,35,0.13274336283185842,0.14601769911504425,0.15486725663716813,0.013274336283185834,0.022123893805309713,-0.00884955752212388,-2
71,1715205367,0.005,0.05,0.9999993580312254,0.997981623641442,0.9999613680353744,226,30,36,39,0.13274336283185842,0.1592920353982301,0.17256637168141592,0.026548672566371667,0.0398230088495575,-0.013274336283185834,-3
71,1715205367,0.005,0.1,0.9999993580312254,0.9842955966421713,0.9997725043556144,226,30,42,49,0.13274336283185842,0.18584070796460178,0.2168141592920354,0.05309734513274336,0.08407079646017698,-0.03097345132743362,-7
71,1715205367,0.01,0.02,0.999987441920449,0.9998945300611184,0.9999735833401958,226,36,38,38,0.1592920353982301,0.168141592920354,0.168141592920354,0.008849557522123908,0.008849557522123908,0.0,0
71,1715205367,0.01,0.05,0.999987441920449,0.997981623641442,0.9999111712231924,226,36,41,44,0.1592920353982301,0.18141592920353983,0.19469026548672566,0.02212389380530974,0.035398230088495575,-0.013274336283185834,-3
71,1715205367,0.01,0.1,0.999987441920449,0.9842955966421713,0.9996687740589284,226,36,47,50,0.1592920353982301,0.2079646017699115,0.22123893805309736,0.04867256637168141,0.06194690265486727,-0.013274336283185861,-3
72,995448261,0.005,0.02,1.0,0.9998891163113128,0.9999986361935556,220,23,25,26,0.10454545454545454,0.11363636363636363,0.11818181818181818,0.009090909090909094,0.013636363636363641,-0.004545454545454547,-1
72,995448261,0.005,0.05,1.0,0.9979844753804412,0.9999799638794944,220,23,31,33,0.10454545454545454,0.1409090909090909,0.15,0.03636363636363636,0.045454545454545456,-0.009090909090909094,-2
72,995448261,0.005,0.1,1.0,0.9829213079561552,0.9998167165804172,220,23,39,40,0.10454545454545454,0.17727272727272728,0.18181818181818182,0.07272727272727274,0.07727272727272728,-0.004545454545454547,-1
72,995448261,0.01,0.02,0.999992960402104,0.9998891163113128,0.9999861978578564,220,31,32,33,0.1409090909090909,0.14545454545454545,0.15,0.004545454545454547,0.009090909090909094,-0.004545454545454547,-1
72,995448261,0.01,0.05,0.999992960402104,0.9979844753804412,0.9999489463230644,220,31,38,35,0.1409090909090909,0.17272727272727273,0.1590909090909091,0.03181818181818183,0.018181818181818188,0.013636363636363641,3
72,995448261,0.01,0.1,0.999992960402104,0.9829213079561552,0.9996687740589284,220,31,46,48,0.1409090909090909,0.20909090909090908,0.21818181818181817,0.06818181818181818,0.07727272727272727,-0.009090909090909094,-2
73,494756715,0.005,0.02,0.9999990152465128,0.9998785566754406,0.999994451600871,227,32,35,35,0.14096916299559473,0.15418502202643172,0.15418502202643172,0.013215859030836996,0.013215859030836996,0.0,0
73,494756715,0.005,0.05,0.9999990152465128,0.9980559060585008,0.999966821281401,227,32,39,38,0.14096916299559473,0.17180616740088106,0.16740088105726872,0.030837004405286333,0.026431718061673992,0.004405286343612341,1
73,494756715,0.005,0.1,0.9999990152465128,0.984105523901142,0.9998167165804172,227,32,49,52,0.14096916299559473,0.21585903083700442,0.2290748898678414,0.07488986784140969,0.08810572687224669,-0.013215859030836996,-3
73,494756715,0.01,0.02,0.9999887312219036,0.9998785566754406,0.9999782534996112,227,36,38,36,0.15859030837004406,0.16740088105726872,0.15859030837004406,0.008810572687224655,0.0,0.008810572687224655,2
73,494756715,0.01,0.05,0.9999887312219036,0.9980559060585008,0.9999111712231924,227,36,42,45,0.15859030837004406,0.18502202643171806,0.19823788546255505,0.026431718061673992,0.03964757709251099,-0.013215859030836996,-3
73,494756715,0.01,0.1,0.9999887312219036,0.984105523901142,0.9996489964935996,227,36,52,59,0.15859030837004406,0.2290748898678414,0.2599118942731278,0.07048458149779735,0.10132158590308371,-0.03083700440528636,-7
74,1873860361,0.005,0.02,1.0,0.9998954112860332,0.9999984360735316,212,23,27,27,0.10849056603773585,0.12735849056603774,0.12735849056603774,0.018867924528301883,0.018867924528301883,0.0,0
74,1873860361,0.005,0.05,1.0,0.9977478853283188,0.9999817789845564,212,23,31,34,0.10849056603773585,0.14622641509433962,0.16037735849056603,0.037735849056603765,0.05188679245283018,-0.014150943396226412,-3
74,1873860361,0.005,0.1,1.0,0.9804507660284144,0.9998880399989368,212,23,39,42,0.10849056603773585,0.18396226415094338,0.19811320754716982,0.07547169811320753,0.08962264150943397,-0.01415094339622644,-3
74,1873860361,0.01,0.02,0.9999929791081557,0.9998954112860332,0.999986565783974,212,30,32,32,0.14150943396226415,0.1509433962264151,0.1509433962264151,0.009433962264150941,0.009433962264150941,0.0,0
74,1873860361,0.01,0.05,0.9999929791081557,0.9977478853283188,0.9999500244905944,212,30,36,38,0.14150943396226415,0.16981132075471697,0.1792452830188679,0.028301886792452824,0.037735849056603765,-0.009433962264150941,-2
74,1873860361,0.01,0.1,0.9999929791081557,0.9804507660284144,0.9997570446193352,212,30,44,47,0.14150943396226415,0.20754716981132076,0.22169811320754718,0.06603773584905662,0.08018867924528303,-0.014150943396226412,-3
75,300624673,0.005,0.02,0.9999986801943216,0.9998903432728848,0.9999945719714284,212,30,31,34,0.14150943396226415,0.14622641509433962,0.16037735849056603,0.004716981132075471,0.018867924528301883,-0.014150943396226412,-3
75,300624673,0.005,0.05,0.9999986801943216,0.9973384237702996,0.9999613680353744,212,30,35,38,0.14150943396226415,0.1650943396226415,0.1792452830188679,0.023584905660377353,0.037735849056603765,-0.014150943396226412,-3
75,300624673,0.005,0.1,0.9999986801943216,0.9796804042133856,0.9997725043556144,212,30,40,50,0.14150943396226415,0.18867924528301888,0.2358490566037736,0.047169811320754734,0.09433962264150944,-0.047169811320754707,-10
75,300624673,0.01,0.02,0.9999844655818464,0.9998903432728848,0.9999704959565018,212,38,39,38,0.1792452830188679,0.18396226415094338,0.1792452830188679,0.004716981132075471,0.0,0.004716981132075471,1
75,300624673,0.01,0.05,0.9999844655818464,0.9973384237702996,0.9999004337183612,212,38,43,41,0.1792452830188679,0.2028301886792453,0.19339622641509435,0.02358490566037738,0.01415094339622644,0.009433962264150941,2
75,300624673,0.01,0.1,0.9999844655818464,0.9796804042133856,0.9996489964935996,212,38,48,53,0.1792452830188679,0.22641509433962265,0.25,0.047169811320754734,0.07075471698113209,-0.023584905660377353,-5
76,2072548441,0.005,0.02,0.9999993580312254,0.9998768150053636,0.9999933791890818,236,31,35,37,0.13135593220338984,0.1483050847457627,0.15677966101694915,0.016949152542372864,0.02542372881355931,-0.008474576271186446,-2
76,2072548441,0.005,0.05,0.9999993580312254,0.997981623641442,0.9999537292266458,236,31,39,44,0.13135593220338984,0.1652542372881356,0.1864406779661017,0.033898305084745756,0.055084745762711856,-0.0211864406779661,-5
76,2072548441,0.005,0.1,0.9999993580312254,0.9849984305162864,0.999787759265108,236,31,45,55,0.13135593220338984,0.1906779661016949,0.2330508474576271,0.059322033898305065,0.10169491525423727,-0.0423728813559322,-10
76,2072548441,0.01,0.02,0.99998718764698,0.9998768150053636,0.9999714164759173,236,38,41,41,0.16101694915254236,0.17372881355932204,0.17372881355932204,0.012711864406779683,0.012711864406779683,0.0,0
76,2072548441,0.01,0.05,0.99998718764698,0.997981623641442,0.9998901474978722,236,38,45,49,0.16101694915254236,0.1906779661016949,0.2076271186440678,0.029661016949152547,0.04661016949152544,-0.01694915254237289,-4
76,2072548441,0.01,0.1,0.99998718764698,0.9849984305162864,0.9996489964935996,236,38,51,59,0.16101694915254236,0.21610169491525424,0.25,0.055084745762711884,0.08898305084745764,-0.033898305084745756,-8
77,1144056274,0.005,0.02,1.0,0.9998954112860332,0.9999990085597928,200,22,25,24,0.11,0.125,0.12,0.015,0.009999999999999995,0.0050000000000000044,1
77,1144056274,0.005,0.05,1.0,0.9979068771691072,0.9999672256704972,200,22,27,32,0.11,0.135,0.16,0.02500000000000001,0.05,-0.024999999999999994,-5
77,1144056274,0.005,0.1,1.0,0.9789924887549378,0.9998785566754406,200,22,36,38,0.11,0.18,0.19,0.06999999999999999,0.08,-0.010000000000000009,-2
77,1144056274,0.01,0.02,0.9999954343008,0.9998954112860332,0.9999896355986968,200,29,30,29,0.145,0.15,0.145,0.0050000000000000044,0.0,0.0050000000000000044,1
77,1144056274,0.01,0.05,0.9999954343008,0.9979068771691072,0.9999068044991803,200,29,32,36,0.145,0.16,0.18,0.015000000000000013,0.035,-0.01999999999999999,-4
77,1144056274,0.01,0.1,0.9999954343008,0.9789924887549378,0.999737178590786,200,29,41,41,0.145,0.205,0.205,0.06,0.06,0.0,0
78,619896901,0.005,0.02,0.999999959163491,0.999935364463278,0.9999984360735316,216,24,24,25,0.1111111111111111,0.1111111111111111,0.11574074074074074,0.0,0.004629629629629636,-0.004629629629629636,-1
78,619896901,0.005,0.05,0.999999959163491,0.9982343996521704,0.9999824879059008,216,24,31,28,0.1111111111111111,0.14351851851851852,0.12962962962962962,0.03240740740740741,0.018518518518518517,0.013888888888888895,3
78,619896901,0.005,0.1,0.999999959163491,0.983553063308643,0.9998973640572952,216,24,42,32,0.1111111111111111,0.19444444444444445,0.14814814814814814,0.08333333333333334,0.037037037037037035,0.04629629629629631,10
78,619896901,0.01,0.02,0.9999950135865592,0.999935364463278,0.9999896355986968,216,28,28,28,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.0,0.0,0.0,0
78,619896901,0.01,0.05,0.9999950135865592,0.9982343996521704,0.9999531041070364,216,28,35,31,0.12962962962962962,0.16203703703703703,0.14351851851851852,0.03240740740740741,0.013888888888888895,0.018518518518518517,4
78,619896901,0.01,0.1,0.9999950135865592,0.983553063308643,0.9997725535168532,216,28,46,39,0.12962962962962962,0.21296296296296297,0.18055555555555555,0.08333333333333334,0.05092592592592593,0.03240740740740741,7
79,234842183,0.005,0.02,0.9999985499504616,0.9998148661037372,0.999990287759024,217,32,35,36,0.14746543778801843,0.16129032258064516,0.16589861751152074,0.013824884792626724,0.018433179723502308,-0.004608294930875584,-1
79,234842183,0.005,0.05,0.9999985499504616,0.997840337290306,0.9999264595012858,217,32,37,44,0.14746543778801843,0.17050691244239632,0.20276497695852536,0.02304147465437789,0.05529953917050692,-0.03225806451612903,-7
79,234842183,0.005,0.1,0.9999985499504616,0.9811033745750964,0.9996155664107312,217,32,42,54,0.14746543778801843,0.1935483870967742,0.2488479262672811,0.046082949308755755,0.10138248847926268,-0.05529953917050692,-12
79,234842183,0.01,0.02,0.9999741127478372,0.9998148661037372,0.9999531041070364,217,38,41,41,0.17511520737327188,0.1889400921658986,0.1889400921658986,0.013824884792626724,0.013824884792626724,0.0,0
79,234842183,0.01,0.05,0.9999741127478372,0.997840337290306,0.9998605067500644,217,38,43,48,0.17511520737327188,0.19815668202764977,0.22119815668202766,0.02304147465437789,0.04608294930875578,-0.02304147465437789,-5
79,234842183,0.01,0.1,0.9999741127478372,0.9811033745750964,0.9994314069631676,217,38,48,57,0.17511520737327188,0.22119815668202766,0.2626728110599078,0.04608294930875578,0.08755760368663593,-0.041474654377880144,-9
80,741865280,0.005,0.02,0.9999986801943216,0.9998504062118216,0.9999946160292668,232,33,37,37,0.14224137931034483,0.15948275862068967,0.15948275862068967,0.017241379310344834,0.017241379310344834,0.0,0
80,741865280,0.005,0.05,0.9999986801943216,0.9973413751632194,0.999938071730088,232,33,41,42,0.14224137931034483,0.17672413793103448,0.1810344827586207,0.03448275862068964,0.038793103448275856,-0.0043103448275862155,-1
80,741865280,0.005,0.1,0.9999986801943216,0.9814686932598596,0.9997890438630456,232,33,49,50,0.14224137931034483,0.21120689655172414,0.21551724137931033,0.06896551724137931,0.0732758620689655,-0.004310344827586188,-1
80,741865280,0.01,0.02,0.9999797929058492,0.9998504062118216,0.999972144548206,232,40,44,41,0.1724137931034483,0.1896551724137931,0.17672413793103448,0.017241379310344807,0.004310344827586188,0.012931034482758619,3
80,741865280,0.01,0.05,0.9999797929058492,0.9973413751632194,0.9998883762728012,232,40,48,45,0.1724137931034483,0.20689655172413793,0.1939655172413793,0.03448275862068964,0.021551724137931022,0.012931034482758619,3
80,741865280,0.01,0.1,0.9999797929058492,0.9814686932598596,0.9996687740589284,232,40,56,54,0.1724137931034483,0.2413793103448276,0.23275862068965517,0.06896551724137931,0.06034482758620688,0.008620689655172431,2
81,1964891091,0.005,0.02,0.9999999180197588,0.9999068044991803,0.9999973527870588,217,24,25,28,0.11059907834101383,0.1152073732718894,0.12903225806451613,0.00460829493087557,0.018433179723502294,-0.013824884792626724,-3
81,1964891091,0.005,0.05,0.9999999180197588,0.998065679754684,0.9999782534996112,217,24,30,34,0.11059907834101383,0.1382488479262673,0.15668202764976957,0.02764976958525346,0.04608294930875574,-0.01843317972350228,-4
81,1964891091,0.005,0.1,0.9999999180197588,0.9836941794581794,0.9998852001390648,217,24,41,42,0.11059907834101383,0.1889400921658986,0.1935483870967742,0.07834101382488477,0.08294930875576036,-0.004608294930875584,-1
81,1964891091,0.01,0.02,0.999992744128468,0.9999068044991803,0.9999819107103814,217,31,31,34,0.14285714285714285,0.14285714285714285,0.15668202764976957,0.0,0.013824884792626724,-0.013824884792626724,-3
81,1964891091,0.01,0.05,0.999992744128468,0.998065679754684,0.9999503215515664,217,31,36,38,0.14285714285714285,0.16589861751152074,0.17511520737327188,0.02304147465437789,0.03225806451612903,-0.00921658986175114,-2
81,1964891091,0.01,0.1,0.999992744128468,0.9836941794581794,0.9997886400606154,217,31,47,45,0.14285714285714285,0.21658986175115208,0.2073732718894009,0.07373271889400923,0.06451612903225806,0.009216589861751168,2
82,1141663513,0.005,0.02,0.9999995174414168,0.9998768150053636,0.9999969165430932,199,27,31,30,0.135678391959799,0.15577889447236182,0.1507537688442211,0.020100502512562818,0.015075376884422093,0.005025125628140725,1
82,1141663513,0.005,0.05,0.9999995174414168,0.9974694573177926,0.9999642386923678,199,27,34,33,0.135678391959799,0.1708542713567839,0.1658291457286432,0.03517587939698491,0.030150753768844213,0.0050251256281406975,1
82,1141663513,0.005,0.1,0.9999995174414168,0.9813460152928716,0.9998127027599218,199,27,41,43,0.135678391959799,0.20603015075376885,0.21608040201005024,0.07035175879396985,0.08040201005025124,-0.010050251256281395,-2
82,1141663513,0.01,0.02,0.9999919984462264,0.9998768150053636,0.9999793072434742,199,30,33,32,0.1507537688442211,0.1658291457286432,0.16080402010050251,0.01507537688442212,0.010050251256281423,0.0050251256281406975,1
82,1141663513,0.01,0.05,0.9999919984462264,0.9974694573177926,0.9998973640572952,199,30,36,37,0.1507537688442211,0.18090452261306533,0.18592964824120603,0.03015075376884424,0.03517587939698494,-0.0050251256281406975,-1
82,1141663513,0.01,0.1,0.9999919984462264,0.9813460152928716,0.9996733578699404,199,30,43,47,0.1507537688442211,0.21608040201005024,0.23618090452261306,0.06532663316582915,0.08542713567839197,-0.020100502512562818,-4
83,36639729,0.005,0.02,1.0,0.9998560500572116,0.9999951745041428,218,22,28,29,0.10091743119266056,0.12844036697247707,0.13302752293577982,0.027522935779816515,0.03211009174311927,-0.0045871559633027525,-1
83,36639729,0.005,0.05,1.0,0.9969561658455024,0.9999668814870548,218,22,32,31,0.10091743119266056,0.14678899082568808,0.14220183486238533,0.045871559633027525,0.04128440366972477,0.0045871559633027525,1
83,36639729,0.005,0.1,1.0,0.9805538997115526,0.9997886400606154,218,22,39,44,0.10091743119266056,0.17889908256880735,0.2018348623853211,0.0779816513761468,0.10091743119266056,-0.022935779816513763,-5
83,36639729,0.01,0.02,0.9999884265003892,0.9998560500572116,0.9999793072434742,218,30,34,30,0.13761467889908258,0.1559633027522936,0.13761467889908258,0.01834862385321101,0.0,0.01834862385321101,4
83,36639729,0.01,0.05,0.9999884265003892,0.9969561658455024,0.9999030095039748,218,30,38,37,0.13761467889908258,0.1743119266055046,0.16972477064220184,0.03669724770642202,0.03211009174311927,0.0045871559633027525,1
83,36639729,0.01,0.1,0.9999884265003892,0.9805538997115526,0.999629708218614,218,30,45,48,0.13761467889908258,0.20642201834862386,0.22018348623853212,0.06880733944954129,0.08256880733944955,-0.013761467889908258,-3
84,862111249,0.005,0.02,0.999999511337982,0.9998973640572952,0.9999970922046212,232,31,34,33,0.1336206896551724,0.14655172413793102,0.14224137931034483,0.012931034482758619,0.008620689655172431,0.004310344827586188,1
84,862111249,0.005,0.05,0.999999511337982,0.997573690195281,0.9999735833401958,232,31,39,36,0.1336206896551724,0.16810344827586207,0.15517241379310345,0.03448275862068967,0.02155172413793105,0.012931034482758619,3
84,862111249,0.005,0.1,0.999999511337982,0.9807337917570536,0.9997837761490356,232,31,49,48,0.1336206896551724,0.21120689655172414,0.20689655172413793,0.07758620689655174,0.07327586206896552,0.0043103448275862155,1
84,862111249,0.01,0.02,0.9999933791890818,0.9998973640572952,0.999984488903948,232,34,36,36,0.14655172413793102,0.15517241379310345,0.15517241379310345,0.008620689655172431,0.008620689655172431,0.0,0
84,862111249,0.01,0.05,0.9999933791890818,0.997573690195281,0.9999247991327248,232,34,41,42,0.14655172413793102,0.17672413793103448,0.1810344827586207,0.030172413793103453,0.03448275862068967,-0.0043103448275862155,-1
84,862111249,0.01,0.1,0.9999933791890818,0.9807337917570536,0.9996115398216324,232,34,51,53,0.14655172413793102,0.21982758620689655,0.22844827586206898,0.07327586206896552,0.08189655172413796,-0.008620689655172431,-2
85,1223648420,0.005,0.02,1.0,0.9998883762728012,0.9999995174414168,207,22,25,24,0.10628019323671498,0.12077294685990338,0.11594202898550725,0.0144927536231884,0.009661835748792272,0.004830917874396129,1
85,1223648420,0.005,0.05,1.0,0.9974319497249392,0.9999767665490592,207,22,29,32,0.10628019323671498,0.14009661835748793,0.15458937198067632,0.03381642512077296,0.048309178743961345,-0.014492753623188387,-3
85,1223648420,0.005,0.1,1.0,0.9818067871731088,0.9998559527307987,207,22,39,42,0.10628019323671498,0.18840579710144928,0.2028985507246377,0.0821256038647343,0.09661835748792272,-0.014492753623188415,-3
85,1223648420,0.01,0.02,0.9999945719714284,0.9998883762728012,0.9999877880086248,207,30,31,32,0.14492753623188406,0.1497584541062802,0.15458937198067632,0.004830917874396129,0.009661835748792258,-0.004830917874396129,-1
85,1223648420,0.01,0.05,0.9999945719714284,0.9974319497249392,0.9999068044991803,207,30,35,38,0.14492753623188406,0.16908212560386474,0.18357487922705315,0.024154589371980673,0.03864734299516909,-0.014492753623188415,-3
85,1223648420,0.01,0.1,0.9999945719714284,0.9818067871731088,0.9996805600334352,207,30,45,45,0.14492753623188406,0.21739130434782608,0.21739130434782608,0.07246376811594202,0.07246376811594202,0.0,0
86,1727644480,0.005,0.02,0.9999991102135704,0.9998463703792504,0.9999919324775716,205,35,38,37,0.17073170731707318,0.18536585365853658,0.18048780487804877,0.0146341463414634,0.00975609756097559,0.004878048780487809,1
86,1727644480,0.005,0.05,0.9999991102135704,0.9972342665752958,0.999935097608464,205,35,43,41,0.17073170731707318,0.2097560975609756,0.2,0.03902439024390242,0.029268292682926828,0.00975609756097559,2
86,1727644480,0.005,0.1,0.9999991102135704,0.9833839558028776,0.9997219652147864,205,35,49,48,0.17073170731707318,0.23902439024390243,0.23414634146341465,0.06829268292682925,0.06341463414634146,0.0048780487804877815,1
86,1727644480,0.01,0.02,0.9999846412417004,0.9998463703792504,0.9999593859027424,205,40,42,41,0.1951219512195122,0.2048780487804878,0.2,0.00975609756097559,0.004878048780487809,0.0048780487804877815,1
86,1727644480,0.01,0.05,0.9999846412417004,0.9972342665752958,0.9998586556674904,205,40,47,45,0.1951219512195122,0.22926829268292684,0.21951219512195122,0.03414634146341464,0.02439024390243902,0.009756097560975618,2
86,1727644480,0.01,0.1,0.9999846412417004,0.9833839558028776,0.9995109159441872,205,40,53,56,0.1951219512195122,0.25853658536585367,0.2731707317073171,0.06341463414634146,0.07804878048780489,-0.014634146341463428,-3
87,6917325,0.005,0.02,0.9999993580312254,0.9998207005084748,0.9999951745041428,221,29,32,33,0.13122171945701358,0.14479638009049775,0.1493212669683258,0.01357466063348417,0.01809954751131221,-0.004524886877828038,-1
87,6917325,0.005,0.05,0.9999993580312254,0.9970434585428452,0.9999359555238628,221,29,36,40,0.13122171945701358,0.16289592760180996,0.18099547511312217,0.03167420814479638,0.04977375565610859,-0.01809954751131221,-4
87,6917325,0.005,0.1,0.9999993580312254,0.981234722498534,0.9996794309578616,221,29,43,52,0.13122171945701358,0.19457013574660634,0.23529411764705882,0.06334841628959276,0.10407239819004524,-0.04072398190045248,-9
87,6917325,0.01,0.02,0.999987441920449,0.9998207005084748,0.9999642386923678,221,34,37,37,0.15384615384615385,0.167420814479638,0.167420814479638,0.013574660633484142,0.013574660633484142,0.0,0
87,6917325,0.01,0.05,0.999987441920449,0.9970434585428452,0.9998571130886283,221,34,41,47,0.15384615384615385,0.18552036199095023,0.21266968325791855,0.03167420814479638,0.05882352941176469,-0.027149321266968313,-6
87,6917325,0.01,0.1,0.999987441920449,0.981234722498534,0.9994897919206922,221,34,48,58,0.15384615384615385,0.2171945701357466,0.26244343891402716,0.06334841628959276,0.1085972850678733,-0.04524886877828055,-10
88,471960025,0.005,0.02,0.9999999180197588,0.9998207465381286,0.99999616409517,204,27,31,34,0.1323529411764706,0.15196078431372548,0.16666666666666666,0.019607843137254888,0.03431372549019607,-0.01470588235294118,-3
88,471960025,0.005,0.05,0.9999999180197588,0.9970434585428452,0.999955723308548,204,27,37,39,0.1323529411764706,0.18137254901960784,0.19117647058823528,0.04901960784313725,0.05882352941176469,-0.009803921568627444,-2
88,471960025,0.005,0.1,0.9999999180197588,0.9797010370856476,0.999845669759881,204,27,46,45,0.1323529411764706,0.22549019607843138,0.22058823529411764,0.09313725490196079,0.08823529411764705,0.004901960784313736,1
88,471960025,0.01,0.02,0.9999837716416384,0.9998207465381286,0.9999732356191968,204,35,38,36,0.1715686274509804,0.18627450980392157,0.17647058823529413,0.01470588235294118,0.004901960784313736,0.009803921568627444,2
88,471960025,0.01,0.05,0.9999837716416384,0.9970434585428452,0.9998750713798488,204,35,44,44,0.1715686274509804,0.21568627450980393,0.21568627450980393,0.04411764705882354,0.04411764705882354,0.0,0
88,471960025,0.01,0.1,0.9999837716416384,0.9797010370856476,0.9996489964935996,204,35,53,52,0.1715686274509804,0.25980392156862747,0.2549019607843137,0.08823529411764708,0.08333333333333331,0.004901960784313764,1
