fpr,tpr,threshold,model
0.017820041553460123,0.32936507936507936,0.9999148262649553,ZeBRA
0.017899952053699857,0.32936507936507936,0.9999134989027837,ZeBRA
0.017979862553939588,0.32936507936507936,0.9999111712231925,ZeBRA
0.01805977305417932,0.32936507936507936,0.9999106333444646,ZeBRA
0.01813968355441905,0.32936507936507936,0.9999101705511451,ZeBRA
0.018219594054658783,0.32936507936507936,0.9999098612206986,ZeBRA
0.018299504554898514,0.32936507936507936,0.9999068044991803,ZeBRA
0.018379415055138244,0.32936507936507936,0.9999055594436019,ZeBRA
0.01845932555537798,0.32936507936507936,0.9999047510856134,ZeBRA
0.01853923605561771,0.32936507936507936,0.9999030095039747,ZeBRA
0.01853923605561771,0.3333333333333333,0.9999020807001132,ZeBRA
0.01853923605561771,0.3373015873015873,0.9999017765522865,ZeBRA
0.01861914655585744,0.3373015873015873,0.9999004337183611,ZeBRA
0.01869905705609717,0.3373015873015873,0.9998998557092611,ZeBRA
0.018778967556336904,0.3373015873015873,0.99989826796853,ZeBRA
0.018858878056576635,0.3373015873015873,0.9998978088227246,ZeBRA
0.018938788556816365,0.3373015873015873,0.9998973640572952,ZeBRA
0.019018699057056096,0.3373015873015873,0.9998973021146107,ZeBRA
0.01909860955729583,0.3373015873015873,0.9998954112860333,ZeBRA
0.01917852005753556,0.3373015873015873,0.9998945300611185,ZeBRA
0.01925843055777529,0.3373015873015873,0.9998944180986075,ZeBRA
0.019338341058015022,0.3373015873015873,0.9998942209657523,ZeBRA
0.019418251558254756,0.3373015873015873,0.9998937272627708,ZeBRA
0.019418251558254756,0.3412698412698413,0.9998915017125911,ZeBRA
0.019498162058494486,0.3412698412698413,0.9998912405717028,ZeBRA
0.019578072558734217,0.3412698412698413,0.9998903432728847,ZeBRA
0.019657983058973948,0.3412698412698413,0.9998901474978722,ZeBRA
0.01973789355921368,0.3412698412698413,0.9998893182553961,ZeBRA
0.019817804059453412,0.3412698412698413,0.9998891163113129,ZeBRA
0.019897714559693143,0.3412698412698413,0.9998883762728011,ZeBRA
0.019977625059932873,0.3412698412698413,0.9998880399989367,ZeBRA
0.020057535560172608,0.3412698412698413,0.9998852001390647,ZeBRA
0.020057535560172608,0.34523809523809523,0.9998828089170942,ZeBRA
0.020137446060412338,0.34523809523809523,0.9998792044053202,ZeBRA
0.02021735656065207,0.34523809523809523,0.9998785566754406,ZeBRA
0.020297267060891803,0.34523809523809523,0.9998781256296949,ZeBRA
0.020377177561131533,0.34523809523809523,0.999877215165595,ZeBRA
0.020457088061371264,0.34523809523809523,0.9998768348595432,ZeBRA
0.020536998561610995,0.34523809523809523,0.9998768150053635,ZeBRA
0.02061690906185073,0.34523809523809523,0.9998750713798489,ZeBRA
0.02069681956209046,0.34523809523809523,0.9998728198433431,ZeBRA
0.02077673006233019,0.34523809523809523,0.9998715935359966,ZeBRA
0.02085664056256992,0.34523809523809523,0.9998708472605848,ZeBRA
0.020936551062809654,0.34523809523809523,0.9998699359077484,ZeBRA
0.021016461563049385,0.34523809523809523,0.999868863665675,ZeBRA
0.021096372063289116,0.34523809523809523,0.9998664827577217,ZeBRA
0.021176282563528846,0.34523809523809523,0.9998655968097285,ZeBRA
0.02125619306376858,0.34523809523809523,0.9998641318649205,ZeBRA
0.02133610356400831,0.34523809523809523,0.999863933948589,ZeBRA
0.02141601406424804,0.34523809523809523,0.9998605067500643,ZeBRA
0.02141601406424804,0.3492063492063492,0.9998591232526053,ZeBRA
0.021495924564487772,0.3492063492063492,0.9998586556674903,ZeBRA
0.021575835064727506,0.3492063492063492,0.9998571130886285,ZeBRA
0.021655745564967237,0.3492063492063492,0.9998560500572117,ZeBRA
0.021735656065206967,0.3492063492063492,0.9998559527307987,ZeBRA
0.021735656065206967,0.3531746031746032,0.9998550270879355,ZeBRA
0.0218155665654467,0.3531746031746032,0.999852063625231,ZeBRA
0.021895477065686432,0.3531746031746032,0.9998504062118216,ZeBRA
0.021975387565926163,0.3531746031746032,0.9998463703792503,ZeBRA
0.022055298066165893,0.3531746031746032,0.9998458397164375,ZeBRA
0.022135208566405627,0.3531746031746032,0.999845669759881,ZeBRA
